UserID,SessionID,Version,Date,TimeSpent,PagesViewed,ActionsTaken,ProductViewed,ProductAdded,CheckoutInitiated,PurchaseMade,FeedbackSubmitted,VideoWatched,ReferralSource,Rating
510,48513,B,2022-11-11,238.2525846781541,5,5,Product 2,True,True,False,False,False,Search Engine,2.071348832721065
511,36092,A,2022-11-10,421.99372334927506,17,3,Product 2,True,False,True,False,False,Social Media,4.950911488147832
512,21338,B,2022-11-09,215.0621240045695,7,4,Product 1,False,True,False,False,True,Search Engine,2.6847635320183767
513,10412,B,2022-11-08,181.20358772643218,5,6,Product 1,False,False,False,True,False,Direct,2.6335821489892286
514,17543,B,2022-11-07,213.05922706398144,2,3,Product 1,True,False,False,False,False,Social Media,3.963218854664029
515,43496,B,2022-11-06,167.94441729236152,8,4,Product 3,True,False,False,True,False,Search Engine,3.420283765125056
516,70692,B,2022-11-05,282.94348472276647,6,4,Product 2,True,True,True,False,True,Social Media,2.7470442073591244
517,99084,B,2022-11-04,208.4370254837642,1,5,Product 3,True,True,True,True,True,Direct,3.4857561514367017
518,54425,A,2022-11-03,263.1216214518826,9,8,Product 2,True,True,True,False,True,Direct,4.247467729501338
519,48756,A,2022-11-02,225.82670239471253,13,5,Product 3,True,False,True,False,False,Search Engine,4.529190098746567
520,28888,B,2022-11-01,230.74154838388446,2,6,Product 2,True,True,True,False,False,Direct,2.950720714911298
521,45735,B,2022-10-31,166.56307406654307,3,3,Product 1,False,True,False,True,False,Social Media,3.572230895606265
522,57295,B,2022-10-30,268.60765139553763,9,4,Product 1,True,True,False,False,True,Search Engine,2.964944045980131
523,93042,A,2022-10-29,327.13549656226877,16,5,Product 1,True,True,True,False,True,Social Media,4.767748091546434
524,95999,A,2022-10-28,327.15624078500014,4,6,Product 3,True,True,True,False,False,Social Media,4.166215301870241
525,27955,A,2022-10-27,308.7939713429136,9,7,Product 1,False,True,True,False,False,Social Media,4.087756055769996
526,47841,B,2022-10-26,109.7906445151521,2,5,Product 2,True,True,True,False,False,Direct,3.1035644567882072
527,80640,A,2022-10-25,251.70145376942318,3,2,Product 3,True,True,False,False,False,Social Media,4.912858689964388
528,75510,A,2022-10-24,259.3915264136835,4,6,Product 2,True,True,True,False,True,Direct,4.089136679745458
529,44911,A,2022-10-23,229.50598077083367,4,4,Product 3,True,False,True,True,False,Social Media,4.7955633625022696
530,69031,A,2022-10-22,276.0311406129295,19,2,Product 2,True,True,True,False,False,Direct,4.0885190525630675
531,98726,B,2022-10-21,203.86818651420484,1,4,Product 2,True,True,True,False,True,Direct,3.0530312330432605
532,17357,A,2022-10-20,344.4631712379488,16,2,Product 3,True,True,False,True,True,Direct,4.097609998229707
533,42479,B,2022-10-19,173.87395352951816,9,3,Product 3,True,True,False,False,True,Social Media,3.918386972917043
534,71476,A,2022-10-18,227.44480067666308,12,4,Product 1,True,False,True,False,True,Social Media,4.1476068191575886
535,54811,A,2022-10-17,351.4698809067661,19,7,Product 1,False,True,True,False,False,Direct,4.52508784547198
536,46208,A,2022-10-16,276.4212648321732,19,5,Product 2,True,False,False,False,True,Social Media,4.976507190300626
537,30150,A,2022-10-15,290.1736432972648,6,5,Product 2,False,False,True,True,True,Direct,4.954617371504054
538,81180,A,2022-10-14,345.86169225988414,14,7,Product 2,True,False,True,False,True,Social Media,4.065790242016425
539,53286,A,2022-10-13,249.9503457278729,3,9,Product 3,True,True,True,False,False,Direct,4.196686434126861
540,78450,B,2022-10-12,180.22468849353947,1,7,Product 3,True,True,False,True,True,Direct,3.933704464489261
541,31352,A,2022-10-11,243.06920831093365,18,6,Product 1,True,False,False,False,False,Search Engine,4.641737044814024
542,65069,B,2022-10-10,270.7733000042242,5,6,Product 2,False,True,False,True,True,Social Media,3.1476481383778805
543,24397,B,2022-10-09,309.2405155492404,9,9,Product 1,False,False,True,False,True,Social Media,3.233175676142493
544,51555,B,2022-10-08,172.82080299531336,3,2,Product 3,True,False,False,False,True,Search Engine,2.7918508143472582
545,56959,A,2022-10-07,336.6424564836003,17,3,Product 3,True,False,True,False,True,Direct,4.650574791109346
546,10728,A,2022-10-06,265.1939943230986,9,9,Product 3,True,True,False,True,True,Direct,4.93614698659853
547,60517,A,2022-10-05,383.95123992519143,1,3,Product 1,True,False,True,True,True,Search Engine,4.48039708820232
548,76234,A,2022-10-04,182.79605513253117,9,8,Product 3,True,False,True,False,False,Search Engine,4.648218935973926
549,49954,B,2022-10-03,243.32857618912504,4,5,Product 2,True,False,False,True,False,Direct,2.130343991794414
550,57280,A,2022-10-02,288.1870681687493,5,4,Product 1,False,True,True,False,True,Social Media,4.392134829102775
551,89459,A,2022-10-01,299.3861733248912,9,9,Product 3,True,True,True,False,True,Search Engine,4.6538383898166265
552,26779,B,2022-09-30,214.1963943802361,5,2,Product 1,False,True,False,False,False,Search Engine,2.6970635642293805
553,73932,B,2022-09-29,105.43801287616394,1,5,Product 1,False,True,False,False,False,Search Engine,2.3245616486280474
554,82936,B,2022-09-28,162.32759040054788,1,10,Product 3,False,True,True,False,True,Search Engine,3.4774960580712455
555,34466,A,2022-09-27,295.7526259352693,11,5,Product 3,True,False,True,False,False,Search Engine,4.782735710360192
556,46939,A,2022-09-26,283.2178007856309,4,4,Product 1,True,True,True,False,False,Search Engine,4.213137104306455
557,79896,B,2022-09-25,201.83305141957177,9,7,Product 1,True,False,True,False,False,Direct,2.671412781739871
558,45270,A,2022-09-24,281.0652598765574,17,3,Product 3,True,True,True,False,True,Direct,4.912860711657951
559,69163,A,2022-09-23,200.15145572146832,9,6,Product 2,True,True,True,False,True,Search Engine,4.268378365277147
560,92637,A,2022-09-22,280.6022593324632,15,3,Product 1,False,True,True,False,True,Direct,4.338209909989734
561,61934,A,2022-09-21,291.7914050226526,4,3,Product 1,False,True,True,True,False,Social Media,4.719830311749954
562,74895,A,2022-09-20,297.14671744946656,15,4,Product 2,False,False,True,False,False,Social Media,4.5642179770333655
563,42307,A,2022-09-19,329.406897567133,1,1,Product 3,False,True,True,False,True,Search Engine,4.6696611616328765
564,64098,B,2022-09-18,134.4677107847814,8,2,Product 3,True,False,True,False,False,Social Media,3.5303804059620596
565,70921,B,2022-09-17,235.4557194816642,9,4,Product 2,True,True,True,False,False,Social Media,3.7742839973882876
566,15486,B,2022-09-16,208.1111608449416,8,5,Product 3,True,False,False,True,False,Direct,3.1438907248140042
567,18335,A,2022-09-15,345.2632569626128,5,8,Product 3,True,True,True,True,False,Direct,4.401645177212042
568,96900,A,2022-09-14,252.82298954858356,3,7,Product 1,False,True,True,False,False,Direct,4.679358789921647
569,99112,A,2022-09-13,271.0032042142255,1,7,Product 1,True,True,False,False,True,Direct,4.720324277326402
570,21130,B,2022-09-12,199.21289257336835,3,2,Product 1,True,True,True,False,False,Social Media,3.3867252303494206
571,97508,B,2022-09-11,222.11197717555376,9,6,Product 2,True,True,False,False,False,Search Engine,3.3111163948346976
572,70566,A,2022-09-10,310.85024991126903,12,8,Product 3,True,False,True,False,True,Direct,4.3735204182403615
573,76703,B,2022-09-09,219.10265178797692,5,6,Product 3,True,False,True,False,True,Social Media,3.105993165377843
574,37192,A,2022-09-08,413.2307015378916,13,4,Product 1,False,False,True,True,False,Direct,4.3989582270549334
575,11062,B,2022-09-07,196.82047573832227,7,4,Product 1,True,True,True,False,True,Social Media,2.9979745275495997
576,94076,B,2022-09-06,274.7315782525136,7,4,Product 2,True,True,False,False,False,Direct,2.5011425828442957
577,99780,B,2022-09-05,154.4203311706927,6,1,Product 3,True,True,True,False,True,Search Engine,3.4957845080521666
578,31545,B,2022-09-04,249.503061535818,1,6,Product 2,True,False,True,False,True,Direct,3.1117427692915904
579,31689,B,2022-09-03,181.46103676457898,6,8,Product 3,True,False,False,False,True,Search Engine,2.7113747797887484
580,21174,A,2022-09-02,293.80914534082973,18,7,Product 2,False,False,False,False,True,Direct,4.626364344476658
581,98461,B,2022-09-01,156.33612388378867,2,7,Product 1,True,False,True,False,False,Direct,2.15317268772323
582,19348,A,2022-08-31,294.1592476273912,4,6,Product 2,True,True,False,False,False,Direct,4.285447787199866
583,33714,B,2022-08-30,211.76585842423185,7,6,Product 2,True,True,True,False,True,Social Media,3.735026485403174
584,48102,B,2022-08-29,202.82538372146337,8,4,Product 1,True,True,True,False,True,Social Media,3.5951986989795772
585,84460,B,2022-08-28,202.56019552869822,4,3,Product 3,True,True,False,False,True,Search Engine,2.0689876577371877
586,99930,A,2022-08-27,238.5825617381048,2,6,Product 3,True,True,True,True,True,Search Engine,4.311415753881159
587,16801,B,2022-08-26,100.63448851367858,8,3,Product 1,True,True,True,False,False,Social Media,3.977313109828025
588,82267,B,2022-08-25,156.4204764465786,6,10,Product 2,False,False,True,True,True,Search Engine,3.7886712175170594
589,58136,B,2022-08-24,166.43344482676758,4,5,Product 2,True,False,False,True,True,Search Engine,3.5371927889805503
590,33625,A,2022-08-23,270.93454864413263,8,6,Product 2,True,False,True,True,True,Social Media,4.293802028815508
591,92873,A,2022-08-22,322.65198282860297,18,6,Product 3,True,False,True,False,True,Social Media,4.9099296989772165
592,82592,A,2022-08-21,353.65590133996875,5,4,Product 2,True,True,True,False,True,Social Media,4.776048958869381
593,87052,A,2022-08-20,267.0763202369372,17,6,Product 3,False,True,True,False,True,Social Media,4.7359472017232225
594,54261,B,2022-08-19,208.69617559875763,9,5,Product 2,False,False,False,False,False,Direct,2.1785621525582988
595,11542,A,2022-08-18,260.0034064203895,2,3,Product 1,True,True,True,False,False,Social Media,4.181313081484662
596,31677,B,2022-08-17,188.89870345300702,8,2,Product 1,False,True,False,False,False,Search Engine,3.8385544223654646
597,56732,A,2022-08-16,391.5184364687806,12,3,Product 3,False,True,True,True,True,Direct,4.459794013274861
598,60343,A,2022-08-15,317.9503320477196,15,2,Product 3,False,True,True,False,True,Direct,4.026454505480424
599,49081,B,2022-08-14,202.60103252198098,3,8,Product 1,True,True,False,False,False,Search Engine,3.772101680380152
600,72856,B,2022-08-13,206.35869595971428,1,7,Product 1,True,True,False,False,False,Direct,3.5317046080740186
601,98858,A,2022-08-12,279.43172559889217,9,4,Product 2,True,True,False,True,False,Search Engine,4.105119129852397
602,29065,B,2022-08-11,83.27922053924294,7,3,Product 1,False,False,False,False,True,Direct,3.4489208465028236
603,93460,B,2022-08-10,156.97380660093805,8,3,Product 3,True,True,True,False,True,Direct,3.629308901188101
604,98092,A,2022-08-09,296.37611402029825,18,6,Product 1,True,True,False,True,False,Search Engine,4.81637018911334
605,64693,B,2022-08-08,184.4778009728169,3,5,Product 3,True,True,False,False,False,Search Engine,2.4580501585836045
606,36962,B,2022-08-07,207.35961874792596,2,1,Product 3,True,True,False,False,False,Search Engine,3.0548721698584558
607,38295,B,2022-08-06,156.2435986019658,9,8,Product 2,True,False,False,False,False,Search Engine,2.41086849962937
608,23807,A,2022-08-05,301.54365921021264,16,9,Product 2,False,False,True,False,False,Social Media,4.653943672179926
609,52348,B,2022-08-04,318.41672712002185,8,4,Product 2,True,False,True,False,False,Social Media,2.097066901459338
610,36432,A,2022-08-03,342.80240473877564,3,7,Product 2,False,True,True,False,False,Search Engine,4.94448477509345
611,93285,A,2022-08-02,350.70997076148564,16,3,Product 1,True,True,False,False,False,Social Media,4.491138535695827
612,67854,A,2022-08-01,340.9845055845721,13,7,Product 2,True,True,False,False,False,Search Engine,4.938795909752858
613,50262,A,2022-07-31,372.7830201571444,11,5,Product 1,True,True,False,False,True,Search Engine,4.896751364613065
614,47080,B,2022-07-30,180.70755536355475,7,6,Product 2,True,True,False,False,True,Direct,2.4056815881613605
615,11324,B,2022-07-29,197.39880472080202,7,8,Product 2,True,True,True,False,False,Search Engine,2.5344145535131384
616,45909,B,2022-07-28,102.97204976186725,4,2,Product 3,True,True,True,True,True,Search Engine,3.9087106906496887
617,99339,A,2022-07-27,344.5274395856105,15,4,Product 1,True,False,False,True,False,Search Engine,4.443735362558605
618,29870,A,2022-07-26,345.24235185935515,13,9,Product 3,False,True,True,False,True,Search Engine,4.575577125698421
619,44578,A,2022-07-25,402.8292910353798,14,4,Product 2,True,False,True,False,True,Direct,4.2522594104875715
620,82124,B,2022-07-24,176.4575084938858,9,4,Product 1,True,True,True,True,False,Search Engine,2.4127734844963618
621,36790,A,2022-07-23,251.2333161154889,4,3,Product 2,True,True,True,False,True,Direct,4.455757702861456
622,35289,B,2022-07-22,206.3784116526956,4,4,Product 3,True,False,True,False,True,Search Engine,2.0636834890961957
623,65129,B,2022-07-21,256.3216858373015,9,4,Product 1,True,False,True,False,True,Direct,3.2304549979313415
624,25485,A,2022-07-20,380.09963273067063,19,6,Product 3,True,True,True,False,False,Social Media,4.129526609900353
625,54482,B,2022-07-19,223.959860163802,2,7,Product 2,True,True,False,False,True,Direct,3.6079182321818917
626,96188,A,2022-07-18,333.28249952919555,19,3,Product 2,True,True,True,False,False,Direct,4.8011555973011575
627,14748,B,2022-07-17,158.06711812397077,8,6,Product 2,True,True,True,False,True,Search Engine,3.277891243710785
628,96769,B,2022-07-16,165.95455854321526,7,8,Product 1,False,False,False,False,False,Direct,3.434947218532823
629,19435,A,2022-07-15,342.12626789150954,6,7,Product 3,True,False,False,False,True,Direct,4.538115125494522
630,13709,A,2022-07-14,394.16307834333713,5,3,Product 3,True,False,True,False,True,Search Engine,4.428342390323365
631,40355,B,2022-07-13,112.36764919336892,2,4,Product 2,False,True,False,False,True,Social Media,3.6840156236772184
632,65771,B,2022-07-12,212.15245701734256,4,6,Product 3,True,False,False,False,True,Social Media,2.67376392895316
633,67799,A,2022-07-11,298.462966331961,13,8,Product 1,True,True,True,False,False,Social Media,4.4647219561987495
634,23116,B,2022-07-10,317.7930100324042,5,3,Product 2,True,False,False,False,True,Direct,2.3887381465322735
635,35470,B,2022-07-09,179.34022078940853,6,4,Product 2,True,False,True,False,True,Search Engine,2.8098273389416732
636,52344,B,2022-07-08,230.2571639977681,7,3,Product 2,True,True,False,False,False,Social Media,2.8584215590833995
637,52918,A,2022-07-07,284.7688675822632,17,8,Product 1,True,True,False,True,True,Social Media,4.809245836753482
638,62224,B,2022-07-06,228.60865655187317,2,1,Product 2,False,True,False,True,True,Social Media,2.5435373953475953
639,49298,B,2022-07-05,176.99070040877123,1,3,Product 2,False,True,False,False,False,Social Media,2.4800768375282995
640,90219,A,2022-07-04,295.09497165348006,18,7,Product 2,True,False,True,False,False,Search Engine,4.042036402190421
641,71629,A,2022-07-03,285.4873622080021,1,5,Product 2,True,True,True,False,True,Social Media,4.489894142130825
642,76040,B,2022-07-02,88.26031971248764,2,9,Product 3,True,True,False,False,True,Direct,3.7471883865832467
643,38016,A,2022-07-01,241.82184101369768,17,5,Product 2,True,True,True,False,False,Direct,4.055390730020939
644,33960,B,2022-06-30,202.7843778535282,3,4,Product 1,True,False,True,False,True,Search Engine,2.805731478300208
645,43591,A,2022-06-29,319.1634627264166,5,5,Product 2,True,True,False,False,False,Social Media,4.305109190212082
646,92848,A,2022-06-28,407.06725189374873,14,7,Product 2,True,False,False,False,True,Social Media,4.32066472622285
647,77641,B,2022-06-27,237.02106070238756,3,3,Product 3,True,False,True,False,False,Direct,2.4639699699673767
648,46395,A,2022-06-26,333.49422451078703,3,6,Product 2,False,False,True,False,True,Search Engine,4.784363945441166
649,32700,B,2022-06-25,242.54722429575315,8,7,Product 3,True,True,True,False,False,Direct,3.097266221372532
650,44620,A,2022-06-24,236.05346856337292,9,4,Product 1,False,True,True,False,True,Search Engine,4.697521888608075
651,30559,B,2022-06-23,235.48508594387934,8,4,Product 3,False,True,False,False,False,Search Engine,2.0885908619939846
652,71642,A,2022-06-22,296.66170356020547,19,4,Product 2,True,True,True,True,True,Search Engine,4.937992066726865
653,86539,A,2022-06-21,321.6128642300314,8,3,Product 1,False,True,True,False,True,Direct,4.653231268806845
654,31732,B,2022-06-20,266.06926247026706,4,4,Product 2,True,False,True,False,False,Search Engine,3.4764336002726397
655,40354,A,2022-06-19,265.2095194686917,14,2,Product 3,True,True,False,True,False,Direct,4.050974035791661
656,23843,B,2022-06-18,192.03357112453244,4,7,Product 1,True,False,False,False,False,Direct,2.7864929295840755
657,81726,A,2022-06-17,334.7916689977825,2,6,Product 1,True,True,True,False,True,Social Media,4.383351634265223
658,27640,B,2022-06-16,162.02909085432913,9,7,Product 3,True,False,False,False,False,Direct,3.141955304996398
659,62528,A,2022-06-15,292.62073499054696,14,5,Product 3,True,False,False,False,True,Direct,4.91779562611068
660,48413,B,2022-06-14,221.9050697647747,8,4,Product 1,True,False,False,False,False,Social Media,3.2242191550017165
661,62638,A,2022-06-13,310.5324743181969,3,5,Product 1,True,False,True,False,False,Social Media,4.0379169440736336
662,62736,A,2022-06-12,288.937724672429,16,4,Product 3,True,False,False,False,True,Social Media,4.313083169351352
663,78866,A,2022-06-11,338.63741688523544,3,7,Product 2,True,False,False,False,False,Search Engine,4.654675880572228
664,29087,A,2022-06-10,289.06959337579394,11,5,Product 1,True,True,True,False,False,Search Engine,4.0160588226801135
665,51430,B,2022-06-09,183.96877618465942,8,6,Product 3,True,True,False,False,True,Social Media,3.397674711588439
666,34504,A,2022-06-08,269.62395450396446,6,5,Product 2,True,True,True,False,False,Search Engine,4.631982092983306
667,17114,B,2022-06-07,247.08266954702526,4,2,Product 1,True,True,True,False,True,Social Media,3.5428795381887213
668,88859,A,2022-06-06,407.38924136202564,1,4,Product 1,False,True,False,False,False,Search Engine,4.910875208524553
669,20975,A,2022-06-05,262.74135975974195,4,4,Product 3,True,True,True,False,True,Direct,4.03319648610547
670,21023,B,2022-06-04,185.67182838342723,2,6,Product 2,True,True,True,False,True,Search Engine,3.255566347432676
671,31447,B,2022-06-03,165.92438810192724,9,11,Product 1,True,True,True,False,True,Search Engine,2.6688923737566492
672,33959,A,2022-06-02,374.34976163330566,3,6,Product 2,False,True,False,True,False,Direct,4.798613015923451
673,76203,A,2022-06-01,229.89907521760617,3,8,Product 2,True,False,True,False,False,Social Media,4.870358831289025
674,39703,A,2022-05-31,290.31988019963006,19,5,Product 1,True,True,True,False,False,Search Engine,4.648848328694514
675,19337,B,2022-05-30,257.7149373521627,6,3,Product 2,True,False,False,False,True,Search Engine,2.8699182127024336
676,56427,B,2022-05-29,221.43497445067263,7,5,Product 1,True,True,True,False,True,Direct,3.6421571548937
677,71529,A,2022-05-28,285.4984799266904,12,1,Product 2,True,False,False,True,False,Direct,4.344371390404534
678,94665,B,2022-05-27,221.09136430804386,4,8,Product 1,True,False,False,False,False,Direct,3.453117574448524
679,41921,B,2022-05-26,158.39106885676864,1,6,Product 3,False,False,True,False,True,Direct,2.38458344646216
680,43307,B,2022-05-25,274.3919233012601,9,4,Product 1,True,False,False,True,True,Social Media,3.585174320067137
681,37355,B,2022-05-24,159.7401057138945,4,7,Product 1,True,True,True,False,False,Search Engine,3.1214863920308344
682,14835,A,2022-05-23,307.21791441127164,7,1,Product 1,False,False,True,True,True,Search Engine,4.169586000820713
683,30159,A,2022-05-22,299.710969126553,8,7,Product 2,True,False,True,False,False,Search Engine,4.891875166934221
684,57605,A,2022-05-21,356.63346266650217,17,3,Product 3,False,False,True,False,False,Search Engine,4.94142567181788
685,48088,A,2022-05-20,309.0838936077797,13,9,Product 2,True,False,True,False,False,Social Media,4.365642162704211
686,88752,B,2022-05-19,246.55631388439195,7,4,Product 2,False,True,True,False,False,Search Engine,2.0827683913994424
687,65284,B,2022-05-18,326.0515313014317,1,2,Product 1,True,False,False,False,True,Social Media,2.315892744843536
688,67043,A,2022-05-17,368.21427268735636,4,4,Product 2,False,True,True,False,False,Social Media,4.115259229026037
689,45547,A,2022-05-16,323.24293715445924,19,6,Product 1,False,True,False,False,False,Direct,4.588111570455602
690,92844,A,2022-05-15,290.76031275037093,16,2,Product 3,True,True,True,False,True,Direct,4.18231332359364
691,37532,B,2022-05-14,200.289258050436,5,1,Product 2,True,False,False,False,False,Search Engine,2.683515204597126
692,44349,A,2022-05-13,323.16279141898553,14,7,Product 2,True,True,False,False,True,Social Media,4.4583991069451
693,55445,B,2022-05-12,216.89920165666064,8,7,Product 2,False,True,False,False,False,Direct,3.364952758098636
694,15713,A,2022-05-11,282.7685645243614,8,6,Product 1,True,True,True,False,True,Social Media,4.223371437827369
695,66178,A,2022-05-10,300.1598995307644,1,8,Product 1,True,False,True,False,False,Direct,4.750084074948662
696,59407,B,2022-05-09,173.75702698377827,1,7,Product 2,True,False,False,False,True,Social Media,2.8331949613878864
697,80340,B,2022-05-08,195.6613082596383,5,5,Product 2,True,True,True,True,True,Search Engine,3.0005290149549237
698,60990,A,2022-05-07,295.2687263697295,14,6,Product 3,True,True,True,False,False,Search Engine,4.7387758812075145
699,85672,B,2022-05-06,175.57070058294516,8,6,Product 3,False,False,True,False,False,Social Media,2.2758459795274066
700,75545,B,2022-05-05,280.08317288345927,2,7,Product 3,True,False,True,True,True,Direct,2.442539997251762
701,94791,B,2022-05-04,183.8158622979406,1,6,Product 3,False,False,False,True,True,Direct,2.494043740695771
702,68141,A,2022-05-03,286.67263478596266,1,3,Product 3,True,True,False,True,True,Search Engine,4.461773304311292
703,33793,B,2022-05-02,197.5348877814465,6,3,Product 1,True,False,True,False,False,Search Engine,2.0537039080682846
704,66570,A,2022-05-01,292.7570103708553,7,1,Product 3,True,True,True,False,False,Search Engine,4.619160024662705
705,47892,B,2022-04-30,179.207036096215,3,5,Product 3,True,True,True,False,False,Direct,2.8477157883385433
706,11015,A,2022-04-29,305.37938220374616,5,3,Product 2,False,True,True,False,False,Direct,4.983015156250259
707,71813,A,2022-04-28,298.44456066097035,4,9,Product 1,False,True,False,False,False,Search Engine,4.025547401121604
708,37712,A,2022-04-27,296.6765134314329,9,8,Product 3,True,False,True,False,True,Social Media,4.973507183573569
709,18415,B,2022-04-26,254.89482683666628,2,4,Product 3,True,True,False,True,True,Direct,2.872098441243782
710,72292,A,2022-04-25,200.28062125294127,16,2,Product 3,True,True,True,False,False,Search Engine,4.111727827356063
711,33833,B,2022-04-24,154.7544735908979,6,3,Product 2,False,True,True,False,False,Social Media,3.3582554748017466
712,14158,B,2022-04-23,165.90890488322978,5,2,Product 2,False,True,False,True,False,Direct,2.2316097786948155
713,72680,A,2022-04-22,237.6803250730419,3,4,Product 2,False,True,False,False,False,Social Media,4.75987870403879
714,30309,B,2022-04-21,142.9006964653659,2,4,Product 3,True,True,True,False,False,Social Media,3.960770697288873
715,16970,A,2022-04-20,311.20512286978294,2,5,Product 2,True,True,True,True,False,Direct,4.265306370120419
716,82474,B,2022-04-19,221.64215655198765,5,8,Product 3,True,False,False,True,True,Search Engine,3.5364453426729634
717,96704,A,2022-04-18,255.48841364204685,16,6,Product 1,True,False,False,True,True,Social Media,4.883876111985882
718,56540,B,2022-04-17,144.6521367209574,4,3,Product 3,True,False,True,False,False,Search Engine,2.0687364118026963
719,30384,B,2022-04-16,237.63876852415626,8,5,Product 2,True,True,False,False,False,Direct,3.6699481467297805
720,28017,B,2022-04-15,191.27060050013952,6,6,Product 1,True,False,False,False,True,Social Media,3.6984847285966778
721,85880,B,2022-04-14,137.50190703020584,1,3,Product 3,False,False,False,False,True,Social Media,3.134327118566529
722,18702,A,2022-04-13,264.61258327890573,7,8,Product 1,False,False,True,False,True,Social Media,4.744186107231593
723,10384,B,2022-04-12,316.93254702772805,5,8,Product 1,True,False,False,False,True,Social Media,3.1433646521985423
724,10404,B,2022-04-11,234.46348345626535,7,5,Product 1,True,True,False,True,False,Social Media,3.434373779450543
725,50943,B,2022-04-10,220.01841447312805,1,4,Product 3,True,False,False,False,True,Direct,2.4513701866904416
726,57926,A,2022-04-09,312.11455929011595,2,2,Product 2,False,True,True,False,False,Social Media,4.974532553662375
727,39189,B,2022-04-08,192.53028931987876,6,6,Product 3,False,True,True,False,True,Direct,3.7139376706579332
728,22763,B,2022-04-07,124.05077082222927,3,5,Product 2,False,True,True,False,False,Search Engine,2.782872040445711
729,28384,B,2022-04-06,214.59866000333926,1,6,Product 3,False,True,False,True,True,Direct,2.0748639549061405
730,70100,A,2022-04-05,301.34147654624076,6,7,Product 3,True,False,True,False,False,Social Media,4.696375849870566
731,19860,B,2022-04-04,192.70777835139052,9,3,Product 3,True,True,False,False,False,Search Engine,3.319405879120514
732,90642,A,2022-04-03,251.7301894933539,6,9,Product 2,True,True,True,False,False,Direct,4.25573232677355
733,60612,B,2022-04-02,194.1014661751649,4,2,Product 3,True,False,False,False,True,Direct,3.096066144443186
734,33574,A,2022-04-01,264.1914148699439,16,0,Product 1,False,True,False,False,True,Direct,4.387261812273189
735,33524,B,2022-03-31,210.1926704362777,4,6,Product 3,True,True,False,False,True,Social Media,2.7199230497663107
736,79172,B,2022-03-30,142.4775106683983,8,4,Product 1,True,False,True,False,True,Social Media,3.3909062467769773
737,20916,A,2022-03-29,343.26380530881653,18,6,Product 2,True,False,False,False,False,Direct,4.525631914599504
738,14809,B,2022-03-28,153.76002472045423,2,4,Product 2,False,True,False,False,False,Direct,3.6820552755148235
739,42201,A,2022-03-27,265.164761635061,10,5,Product 3,True,False,True,False,False,Search Engine,4.8204993781642385
740,63330,B,2022-03-26,262.4700714905425,1,2,Product 3,True,True,False,False,False,Social Media,3.9308791202535485
741,23456,B,2022-03-25,289.3845365529044,2,5,Product 3,True,True,True,False,True,Social Media,2.4065791108719123
742,66397,B,2022-03-24,102.91252792174124,7,4,Product 1,True,True,False,False,True,Search Engine,2.649440456446285
743,48765,B,2022-03-23,244.8668372852469,5,3,Product 2,True,True,True,True,True,Direct,2.52981438699564
744,44816,B,2022-03-22,214.17461531853425,6,5,Product 1,False,False,False,False,False,Direct,3.8066957007321163
745,55106,A,2022-03-21,255.4698298864289,14,3,Product 1,True,False,False,False,False,Search Engine,4.98800804284796
746,63932,A,2022-03-20,283.70210036357446,5,3,Product 3,False,True,True,False,True,Direct,4.482212281756209
747,27100,B,2022-03-19,240.75603427264053,8,4,Product 3,True,True,False,False,True,Direct,2.6545503866629003
748,67091,B,2022-03-18,275.9725267284436,3,8,Product 1,True,False,False,False,False,Search Engine,2.575508481124649
749,31949,B,2022-03-17,204.79413495640858,7,5,Product 1,False,True,False,False,False,Search Engine,2.08954474503619
750,80080,B,2022-03-16,140.1934122113417,8,4,Product 3,True,True,False,False,False,Search Engine,2.336828213610282
751,47744,A,2022-03-15,259.78107786649986,14,4,Product 3,True,False,False,False,True,Direct,4.046448817285762
752,55543,B,2022-03-14,293.24242326852055,8,4,Product 1,False,False,False,False,True,Search Engine,3.120976078956204
753,46187,A,2022-03-13,308.9136558048211,4,4,Product 3,True,False,False,False,False,Direct,4.883901814960108
754,17239,B,2022-03-12,174.84023415253532,4,7,Product 3,False,True,False,False,False,Social Media,2.4989025339048645
755,24489,A,2022-03-11,305.8259400586895,17,8,Product 1,True,False,True,False,True,Social Media,4.9061075998618735
756,68017,A,2022-03-10,297.692406887892,4,7,Product 1,True,True,True,True,False,Search Engine,4.536811883602784
757,71877,A,2022-03-09,254.99815940032144,10,3,Product 2,True,True,True,False,False,Direct,4.2905792289046625
758,53125,A,2022-03-08,333.4912572713117,13,6,Product 1,False,True,True,False,True,Direct,4.20570429497657
759,59922,B,2022-03-07,68.20805152433971,7,6,Product 3,True,True,True,False,True,Direct,2.845646725779842
760,42049,A,2022-03-06,255.5314866887574,3,4,Product 1,False,True,True,False,True,Search Engine,4.1924110378871395
761,47131,A,2022-03-05,251.92640932447466,9,6,Product 1,False,True,True,False,True,Direct,4.535517818386908
762,52944,A,2022-03-04,297.41436047198647,2,9,Product 1,True,True,False,False,False,Direct,4.557853849130195
763,83963,A,2022-03-03,212.11062880289637,4,6,Product 2,True,False,True,True,True,Direct,4.39349267111861
764,34285,A,2022-03-02,328.529235005993,5,4,Product 2,True,True,True,False,False,Social Media,4.252707859709125
765,47626,A,2022-03-01,309.6875916337938,12,6,Product 3,True,True,True,False,False,Direct,4.421229733685496
